DateTime,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Weighted_Price_boxcox,Weighted_Price_boxcox_diff,Weighted_Price_boxcox_diff2,model
2011-12-31,4.58,4.58,4.58,4.58,9.0,41.22,4.58,1.697653411585256,,,1.0
2012-01-31,6.2287096774193556,6.235161290322582,6.2287096774193556,6.235161290322582,6.236179360645162,36.81938027896129,6.231063613264517,2.0877602239495165,,,4.58000031477739
2012-02-29,5.236551724137931,5.236551724137931,5.2362068965517246,5.2362068965517246,6.91227410310345,36.34671807372415,5.236334909017242,1.865278138925166,,,6.231063794518911
2012-03-31,4.968709677419355,4.969677419354839,4.958709677419356,4.959354838709678,11.214101609354838,55.5787880423387,4.964991716219355,1.7982975467656142,,,5.236334821393259
2012-04-30,4.992,4.993666666666666,4.990333333333333,4.991999999999999,22.870192530333327,113.00951613988668,4.9919668495766665,1.8050951372626993,,,4.964991690916099
2012-05-31,5.039677419354837,5.04032258064516,5.039354838709676,5.039677419354837,16.18571195516129,81.85244871096774,5.039861051487096,1.8170868825129876,,,4.9919668521615925
2012-06-30,5.9896666666666665,5.9896666666666665,5.989333333333334,5.989333333333334,18.14696515533333,108.22449325363664,5.989346343863334,2.036668249969208,,,5.039861056085375
2012-07-31,7.859677419354839,7.860967741935483,7.859354838709676,7.860645161290322,17.177062216774196,134.67108619556777,7.860755879741935,2.3936188280650037,,,5.9893464420418905
2012-08-31,10.877096774193546,10.878709677419353,10.874838709677418,10.876451612903224,15.030344947741936,159.32980167866128,10.876734485054838,2.8383054990549925,,,7.860756081973012
2012-09-30,11.485666666666667,11.488666666666665,11.485666666666667,11.488666666666665,15.320049459666665,174.84528024191,11.487027503599998,2.9150851146035195,,,10.876734818599923
2012-10-31,11.637096774193548,11.63774193548387,11.637096774193548,11.63774193548387,12.709064498709681,149.70433028112907,11.637619852967742,2.9334907952964766,,,11.487027563419899
2012-11-30,11.378000000000002,11.384666666666668,11.378000000000002,11.384666666666668,12.249260165333332,136.30613218704667,11.378977661600002,2.901750960352072,,,11.637619494571396
2012-12-31,13.181290322580645,13.186129032258066,13.180967741935484,13.185483870967744,34.01984587193548,448.8627195967743,13.184537881580647,3.11158215537609,1.413928743790834,,21.910342244758144
2013-01-31,15.439032258064518,15.439032258064518,15.439032258064518,15.439032258064518,14.042741468064522,221.30939564393546,15.439032258064518,3.341383587131737,1.2536233631822205,-0.16030538060861366,17.525595131137983
2013-02-28,26.029642857142854,26.03321428571428,26.025357142857136,26.028928571428565,24.146839628571424,581.6239740068572,26.02827964389285,4.139304304958234,2.274026166033068,1.0204028028508474,12.624324533803117
2013-03-31,57.731612903225816,57.734193548387104,57.68354838709678,57.692903225806454,12.214271591612903,623.4530524938193,57.70532289035484,5.474777167151926,3.6764796203863117,1.4024534543532439,31.30946472174462
2013-04-30,127.48800000000001,127.71133333333334,127.424,127.69466666666669,8.693372393999999,995.6234388662764,127.51316358169998,6.96270474828815,5.157609611025451,1.4811299906391389,70.67537576109142
2013-05-31,117.69806451612901,117.71548387096772,117.5358064516129,117.56129032258063,4.980670837096775,581.4243937582579,117.60409021522578,6.803144903380027,4.9860580208670395,-0.17155159015841104,155.61867568154992
2013-06-30,104.94233333333335,105.02233333333332,104.84933333333335,104.94633333333333,2.9982702816666675,317.8392394456801,104.92091413226665,6.581137534657763,4.544469284688555,-0.4415887361784847,122.69135206038098
2013-07-31,85.85096774193548,85.8874193548387,85.77935483870968,85.80709677419355,8.071429976451615,685.9846892296162,85.84019613074193,6.199230416496359,3.8056115884313555,-0.7388576962571993,124.09560337710097
2013-08-31,103.72387096774192,103.73806451612901,103.70193548387095,103.71838709677418,14.369670833870964,1653.3387876283516,103.71444167964516,6.558836700243044,3.720531201188052,-0.08508038724330369,99.61526659925504
2013-09-30,124.67266666666667,124.73866666666665,124.62966666666667,124.72499999999998,4.6806294526666665,581.3317591948,124.683004381,6.918250902594578,4.003165787991058,0.28263458680300646,110.07645760414596
2013-10-31,154.22387096774193,154.34451612903226,154.0832258064516,154.14096774193547,49.638246484516145,7467.441203285129,154.22460894645164,7.345101092634301,4.411610297337824,0.4084445093467659,131.3782516112022
2013-11-30,546.2083333333334,546.7556666666666,545.747,546.1106666666666,24.056620736000003,10006.068445197332,546.1450994986666,10.166257521506749,7.264506561154677,2.852896263816853,159.68635201589
2013-12-31,790.2616129032257,791.6570967741933,788.6145161290324,790.011935483871,9.58819635903226,7407.477427447678,789.6819019987097,11.088449013821212,7.9768668584451214,0.7123602972904441,928.5657127896612
2014-01-31,818.8093548387094,819.3374193548386,818.6096774193547,819.1158064516129,5.120885442580645,4174.043761097709,818.990596510645,11.182223217288302,7.840839630156564,-0.1360272282885573,891.7475673354139
2014-02-28,659.6714285714286,659.987142857143,658.7399999999999,659.3896428571428,8.274739423928567,5674.508924728465,659.3551136410714,10.631365444848235,6.492061139890001,-1.3487784902665627,913.7463581458538
2014-03-31,593.861935483871,594.5203225806451,593.3841935483873,594.2109677419355,10.253918868064513,5833.93973572258,593.8130188164516,10.371337308644701,4.896560141492776,-1.5955009983972257,798.7407144776777
2014-04-30,462.8556666666666,463.4276666666667,462.4103333333333,462.77333333333337,16.251339198000007,7241.763054658335,462.87250534300006,9.767885052217855,2.8051803039297045,-2.091379837563071,756.6153111941638
2014-05-31,488.2929032258065,488.66354838709674,488.06838709677425,488.3774193548387,5.856966323870967,2938.1622669426456,488.3772590174194,9.896026338811598,3.092881435431571,0.2877011315018665,378.1020610120378
2014-06-30,612.3883333333334,612.7233333333334,612.0163333333334,612.2013333333333,5.983508057333334,3693.4779450173673,612.2626562949998,10.446930573274132,3.865793038616369,0.7729116031847978,537.0888211061795
2014-07-31,617.9803225806451,618.248064516129,617.5548387096773,617.9364516129032,11.42418670387097,7057.415463795192,617.8787186219354,10.46955274800643,4.270322331510071,0.4045292928937023,645.7940133673964
2014-08-31,536.819677419355,537.2348387096774,536.4474193548388,536.8674193548387,7.042846021290324,3709.421442056612,536.6989149516129,10.123802518114433,3.5649658178713883,-0.7053565136386828,743.0757464935609
2014-09-30,443.34499999999997,443.61899999999997,442.8469999999999,443.21733333333333,10.437825973333332,4435.724282821057,443.2220505656667,9.664953424569523,2.746702521974945,-0.8182632958964433,532.4841231215624
2014-10-31,363.7761290322581,364.0887096774194,363.6358064516129,364.00354838709677,6.635781553548387,2371.4475040968064,363.83874735129035,9.204549775845527,1.8594486832112258,-0.8872538387637192,461.5393356446959
2014-11-30,365.9943333333332,366.2993333333333,365.9919999999999,366.2566666666666,6.274184162333332,2452.7058406616475,366.0854806826666,9.218717642746803,-0.9475398787599456,-2.8069885619711714,613.5079305276267
2014-12-31,341.8958064516128,342.0606451612902,341.6735483870967,341.8632258064517,9.864058223225808,3384.621100756645,341.79012465999995,9.06137367060811,-2.0270753432131023,-1.0795354644531567,402.327988566641
2015-01-31,245.24428571428572,245.49678571428575,244.96428571428564,245.25892857142853,30.563802349285712,7589.317797478509,245.1989737696428,8.321548222540695,-2.8606749947476064,-0.8335996515345041,370.199494526521
2015-02-28,234.55892857142857,234.7417857142857,234.47821428571427,234.6875,6.711855000000001,1538.5024125135285,234.639370805,8.226071157329224,-2.405294287519011,0.4553807072285956,218.13838382166142
2015-03-31,268.5674193548387,268.65870967741944,268.4603225806452,268.5693548387096,11.503476526774199,3091.4071593913864,268.565067963871,8.52086493605781,-1.850472372586891,0.5548219149321199,287.66470808578777
2015-04-30,235.04766666666671,235.11466666666666,235.0066666666667,235.0546666666666,7.1767358140000015,1727.3508478763333,235.06435926299997,8.22998437371827,-1.5379006784995841,0.3125716940873069,306.74539975340906
2015-05-31,236.20387096774192,236.2474193548387,236.08870967741933,236.16193548387096,6.058498775806452,1431.1910880487746,236.14659246258066,8.239922014731878,-1.6561043240797204,-0.1182036455801363,213.81207716748688
2015-06-30,237.46133333333333,237.48399999999998,237.39266666666663,237.41333333333333,2.8890973583333333,674.6321774785999,237.43320955133328,8.251685659402073,-2.1952449138720596,-0.5391405897923391,266.3340097647795
2015-07-31,279.57645161290327,279.62967741935483,279.5529032258065,279.6041935483871,2.5738596716129036,722.1135697504837,279.59326088161293,8.609806187125917,-1.859746560880513,0.3354983529915465,230.79255668595127
2015-08-31,251.12741935483874,251.18290322580648,251.02709677419358,251.13645161290327,9.17867249096774,2207.023876222419,251.11415766000002,8.373498834356253,-1.7503036837581796,0.10944287712233347,326.5313522785938
2015-09-30,233.41700000000003,233.47066666666666,233.40900000000005,233.45933333333332,6.546555595000001,1522.5426440817134,233.46073298699997,8.215186539943572,-1.4497668846259515,0.3005367991322281,230.91537603796098
2015-10-31,265.28225806451616,265.38612903225805,265.19193548387085,265.33838709677417,7.822814470645162,2018.9882852786125,265.28131879322586,8.493775942079807,-0.7107738337657192,0.7389930508602323,235.04477193821967
2015-11-30,348.5429999999999,348.801,348.2859999999999,348.5063333333332,18.843156635666666,6704.766499598901,348.5557114373334,9.106130456461354,-0.11258718628544884,0.5981866474802704,417.3786250006016
2015-12-31,424.17967741935485,424.46387096774185,424.02064516129036,424.32419354838703,12.363683786451608,5160.237449692324,424.2291570622581,9.561671902804953,0.5002982321968439,0.6128854184822927,388.75778176613716
2016-01-31,410.1993548387096,410.3687096774193,409.9054838709677,410.0967741935484,11.406920741290323,4625.365484814271,410.06534388419345,9.482033237657769,1.1604850151170734,0.6601867829202295,442.55665900312897
2016-02-29,403.0134482758621,403.1627586206897,402.87620689655176,403.0441379310345,6.674798213448276,2653.96169771731,403.0379077810345,9.441639777402065,1.2155686200728404,0.05508360495576703,401.90529743645743
2016-03-31,415.0467741935484,415.1474193548387,414.911935483871,415.09741935483873,2.0175410387096773,831.468340477903,415.02156417354837,9.51016545734597,0.9893005212881594,-0.22626809878468102,474.3293868289951
2016-04-30,434.0249999999999,434.187,433.957,434.10766666666666,1.5233152329999997,666.5535625638232,434.1028501546667,9.61584857327103,1.3858641995527599,0.3965636782646005,430.5045750533782
2016-05-31,460.90483870967734,461.0216129032257,460.6438709677418,460.79967741935474,4.094416666129033,1868.1792855353647,460.7661775235483,9.757033383183204,1.5171113684513262,0.13124716889856636,434.4077223037785
2016-06-30,642.0376666666668,642.3886666666668,641.9106666666669,642.2546666666668,3.652165828,2410.683551033966,642.1068987036666,10.56516725865054,2.313481599248467,0.796370230797141,500.7742103097855
2016-07-31,660.6561290322581,660.8193548387097,660.5570967741936,660.6554838709678,1.0608961906451613,705.6175469050969,660.6986055625806,10.636459070503603,2.026652883377686,-0.2868287158707812,729.171890793882
2016-08-31,577.3248387096775,577.5177419354839,577.0780645161288,577.248064516129,5.1481370741935475,2877.9306299851937,577.352233253871,10.302170818020459,1.9286719836642057,-0.09798089971348034,665.1476111964643
2016-09-30,604.0259999999998,604.2083333333333,603.8473333333332,604.0499999999998,5.515484958666667,3324.4810693466334,604.0703618096667,10.413609367217578,2.1984228272740065,0.26975084360980084,543.0770274869288
2016-10-31,640.3583870967742,640.4074193548388,640.2761290322582,640.3632258064515,0.8215102661290322,528.5714346755034,640.34770947,10.558330012897807,2.0645540708179997,-0.13386875645600682,646.171654384209
2016-11-30,723.8220000000001,723.8480000000001,723.7233333333334,723.7399999999999,2.8728413366666667,2049.9563500000536,723.7894653343334,10.866192925308154,1.7600624688467992,-0.3044916019712005,910.6321467109788
2016-12-31,823.8706451612902,823.8967741935483,823.7561290322581,823.801935483871,2.8568895687096774,2419.8243714831774,823.8046833180642,11.197349616420869,1.635677713615916,-0.12438475523088321,792.6024640171684
2017-01-31,910.7132258064519,911.1132258064516,910.3932258064518,910.8483870967743,6.419162188387095,6037.004052444518,910.7419450393547,11.4582346811235,1.9762014434657313,0.3405237298498154,838.1678262070963
2017-02-28,1064.6371428571429,1065.1335714285713,1064.3639285714287,1064.917857142857,3.131317638928572,3545.6552241878926,1064.6843739253572,11.871775595342557,2.430135817940492,0.4539343744747608,936.9276936246829
2017-03-31,1126.8203225806449,1127.8012903225808,1126.0119354838705,1127.0358064516129,6.147685956774194,6779.191936306097,1126.6541753206452,12.023846176242072,2.5136807188961026,0.0835449009556104,1259.6079349093532
2017-04-30,1212.3389999999997,1212.6823333333332,1211.9986666666666,1212.2520000000002,2.9801568533333334,3623.4311011888667,1212.368835016667,12.222757640965371,2.6069090676943407,0.09322834879823816,1162.587516110416
2017-05-31,1875.6425806451612,1878.2764516129032,1874.3187096774197,1876.0490322580647,5.08013375,9688.372702662356,1876.0347505709674,13.45074273573035,3.6937093525471454,1.0868002848528047,1241.2177522988193
2017-06-30,2619.7729999999997,2621.6100000000006,2617.799666666667,2620.039666666667,10.958068322666664,28732.197293185665,2619.5106591466674,14.442153413649894,3.8769861549993543,0.1832768024522089,2385.9737214928746
2017-07-31,2509.515161290323,2511.1693548387098,2505.815806451613,2508.804838709677,12.332873589032257,31910.09780516348,2508.125515322581,14.310446317623077,3.6739872471194737,-0.20299890787988062,2805.903720807131
2017-08-31,3865.5983870967743,3867.909677419355,3861.235806451613,3865.452258064515,3.8977354164516123,15241.940652052575,3864.9629333419357,15.65786594736901,5.35569512934855,1.6817078822290767,2426.205151296198
2017-09-30,4085.816333333333,4088.8700000000003,4083.0556666666657,4086.7533333333336,3.4306658886666677,13600.932528299703,4086.06056868,15.837260834262366,5.423651467044788,0.06795633769623777,4494.310545567117
2017-10-31,5345.683548387097,5347.6793548387095,5341.352258064518,5345.260967741935,3.9342842119354833,20851.902849187103,5344.442797038709,16.72315245296666,6.164822440068852,0.7411709730240634,4087.5285633686713
2017-11-30,7767.079,7773.596666666668,7757.813666666666,7766.340666666668,8.086232386333332,59401.57656814667,7766.63259842,18.013832839895592,7.1476399145874385,0.9828174745185869,7589.258973587691
2017-12-31,14991.708387096774,15008.923225806453,14964.224838709677,14994.410322580645,7.757654043225807,111893.08768043871,14989.908362967746,20.45654018241923,9.25919056599836,2.111550651410921,8945.335342050823
2018-01-31,12929.661935483868,12947.630645161293,12903.651290322587,12930.065161290324,11.635797170000004,153398.8697389958,12928.121036096773,19.886882122889535,8.428647441766035,-0.8305431242323245,17961.22490093974
2018-02-28,9392.190000000002,9404.286785714286,9380.965,9394.117142857142,8.967672940714285,86320.88426782536,9391.539289157143,18.69641049683647,6.824634901493914,-1.6040125402721213,11822.276616747053
2018-03-31,8989.533870967742,8997.374193548387,8977.825806451614,8984.952903225805,13.309666312903225,127463.03963656256,8987.630038790321,18.536827613887784,6.512981437645712,-0.31165346384820225,9580.56352365144
2018-04-30,8024.695333333334,8029.293000000001,8019.066000000002,8024.289333333334,6.826713395,56796.52957333335,8024.794387436667,18.130021279718285,5.907263638752914,-0.6057177988927975,9337.11309439666
2018-05-31,8428.01935483871,8432.752580645161,8419.026129032258,8427.182580645163,4.333467050645162,35826.36871324129,8426.259080251613,18.304480862276755,4.853738126546405,-1.0535255122065088,8187.914620334995
2018-06-30,6770.640666666665,6775.048,6766.839666666666,6770.757999999999,4.657207314666667,30972.15993696133,6771.3101296,17.532339515088122,3.0901861014382277,-1.7635520251081775,9678.090589808495
2018-07-31,7121.951612903225,7127.21064516129,7116.979354838708,7123.0022580645145,7.951124647741936,62681.66043394063,7122.492053564517,17.708777060527908,3.3983307429048306,0.3081446414666029,6133.2365538378945
2018-08-31,6676.82193548387,6680.64,6674.89387096774,6678.38064516129,4.258031567419354,27857.39156460139,6677.816099558064,17.484044130287415,1.8261781829184063,-1.5721525599864243,
2018-09-30,6584.178999999999,6586.205333333332,6582.410666666667,6584.6776666666665,2.530719459333334,16526.84968436308,6584.323654819998,17.435165409272006,1.5979045750096397,-0.2282736079087666,
2018-10-31,6414.074516129032,6415.045806451613,6412.848387096774,6413.57129032258,1.1704471970967745,7546.2912215138085,6413.814109503227,17.344465912400427,0.6213134594337681,-0.9765911155758715,
2018-11-30,5347.992333333333,5351.147333333332,5343.854000000001,5347.374333333334,10.85813657,52306.50409886417,5347.15800921,16.72486047054427,-1.2889723693513204,-1.9102858287850886,
2018-12-31,3659.987096774193,3663.014516129032,3657.9974193548387,3661.0348387096774,5.180814363870967,18912.791793784516,3660.3564588516133,15.483820314288685,-4.972719868130543,-3.6837474987792227,
2019-01-31,3658.4774193548383,3660.1190322580646,3657.1535483870966,3658.2306451612903,3.2153873522580647,11794.646877255002,3658.5242676967737,15.482224425371538,-4.404657697517997,0.5680621706125457,
2019-02-28,3658.858928571429,3659.8142857142852,3657.5578571428564,3658.616785714286,3.3623114325,12495.68307535825,3658.852891767857,15.482510716482441,-3.21389978035403,1.1907579171639675,
2019-03-31,3924.228064516129,3924.680322580646,3923.603225806452,3924.058387096774,1.2673141309677423,4967.226775981451,3924.1075814483866,15.706701197921559,-2.830126415966225,0.38377336438780496,
2019-04-30,5146.384666666665,5148.153000000001,5144.1979999999985,5146.174666666667,4.477548828,23157.913016133327,5146.113585196666,16.59633004495813,-1.5336912347601555,1.2964351812060695,
2019-05-31,7288.422258064517,7292.247419354839,7279.745806451615,7285.205806451615,8.836396745161288,65720.38310651064,7286.262116764515,17.788514475674745,-0.5159663866020097,1.0177248481581458,
2019-06-30,9394.284666666668,9405.198,9386.330333333335,9395.695333333333,7.148425752666666,73256.41001151365,9396.275763233332,18.69824661561741,1.1659071005292887,1.6818734871312984,
2019-07-31,10654.00451612903,10662.112258064519,10643.991935483871,10653.706451612905,7.8984916609677445,83477.96450462932,10654.428004680645,19.15996033757506,1.4511832770471536,0.28527617651786485,
2019-08-31,10632.532580645162,10639.853548387096,10626.268064516127,10633.105161290323,3.5830986364516124,39148.17258047579,10634.656839851614,19.153075937004825,1.6690318067174097,0.21784852967025614,
2019-09-30,9791.76366666667,9796.458333333334,9784.66133333333,9788.515333333333,5.541596953333333,49149.81283598266,9792.758173543332,18.84919850171649,1.414033092444484,-0.25499871427292575,
2019-10-31,8382.991935483873,8387.63258064516,8377.47741935484,8380.580967741935,4.091120921935484,33700.260867937424,8382.32805372258,18.285742461744462,0.9412765493440354,-0.47275654310044857,
2019-11-30,8335.252666666669,8340.269,8331.165000000003,8335.742000000002,1.8638046866666669,16271.719073715905,8336.000907763331,18.26589043793487,1.5410299673905996,0.5997534180465642,
2019-12-31,7244.713548387094,7248.6354838709685,7241.265161290321,7245.612258064515,0.9572545951612902,6925.404608685807,7245.314551170968,17.76872308925333,2.284902774964646,0.7438728075740464,
2020-01-31,8369.576129032257,8374.462258064514,8363.047096774191,8367.92,5.575041531612904,49157.4759553,8369.350936609677,18.28019104989162,2.7979666245200825,0.5130638495554365,
2020-02-29,9639.601379310343,9646.438620689656,9633.391724137931,9637.424137931033,7.506415190689656,73492.71053185241,9640.394954810346,18.791821476427,3.309310759944559,0.5113441354244763,
2020-03-31,6875.761935483872,6883.659999999999,6867.355483870969,6872.220645161291,12.086077921612905,67510.10036334352,6875.330080374193,17.585403810659493,1.8787026127379338,-1.430608147206625,
2020-04-30,7221.3769999999995,7226.306999999999,7218.438666666668,7222.2946666666685,1.9251820466666667,14054.774566986236,7222.916738223334,17.75785677288792,1.1615267279297896,-0.7171758848081442,
2020-05-31,9257.97806451613,9265.926129032257,9250.305161290322,9258.634193548387,13.709257334193545,128901.8032388842,9258.657795112904,18.644571364177384,0.8560568885026392,-0.30546983942715045,
2020-06-30,9480.667666666666,9484.250666666665,9475.533333333335,9479.943666666666,6.050690432666668,57478.2885224625,9480.843991066666,18.73089687672759,0.03265026111018088,-0.8234066273924583,
2020-07-31,9597.711612903227,9600.324193548387,9595.377741935483,9598.165483870966,2.6162811954838707,26320.921022375387,9597.617860232258,18.775572483191805,-0.38438785438325596,-0.41703811549343683,
2020-08-31,11645.428387096776,11651.862580645162,11641.276774193551,11647.617741935483,3.2324583535483873,37622.80873985871,11646.962861645163,19.492224860083773,0.3391489230789482,0.7235367774622041,
2020-09-30,10496.972142857141,10500.03,10492.572857142857,10496.149285714286,4.16084678,43568.263304460714,10496.838788785713,19.104779436053246,0.25558093433675566,-0.08356798874219251,
